5	0.28042234074136	-0.752384192842835
15	0.255681529929559	-0.536317881837349
25	0.275167990041577	-0.451532280154984
35	0.28085409251574	-0.372854178508103
45	0.259031143321499	-0.239267276946193
55	0.259505889237736	-0.171493458752061
65	0.263032443836656	-0.12277695703992
75	0.264167080751505	-0.0735371550979969
85	0.265424494090581	-0.0304585513712923
95	0.264052056211732	0.0178799670569019
105	0.265729279729994	0.050767984786148
115	0.266043778892049	0.0856055375822529
125	0.266897690812875	0.115334442904024
135	0.270111824013489	0.132472781505243
145	0.271443131445533	0.155066658800423
155	0.273931216291857	0.170600306081842
165	0.277032502122219	0.181572057376461
175	0.279471074901092	0.193645630488811
185	0.281353902485975	0.206556333781696
195	0.284444437519997	0.212916012978489
205	0.287351384639119	0.21883009887645
215	0.290586304137477	0.222257151319526
225	0.293199230956304	0.227309534680547
235	0.296152031982236	0.230037306893168
245	0.299575221490492	0.230024941295563
255	0.301550964836156	0.235225630070666
265	0.30472673764063	0.2348385226979
275	0.30739577898901	0.23590795308706
285	0.309090872390376	0.240312751777405
295	0.310451599175851	0.245504155417126
305	0.313405729293701	0.243822804390978
315	0.316899756316428	0.23962192155715
325	0.318313679109809	0.243180285043497
335	0.318777885636831	0.250040230018052
345	0.321870590026226	0.246260848113947
355	0.323747060322635	0.24688851538673
365	0.324807151796599	0.250331502512618
375	0.32734313477494	0.247806014120608
385	0.328495530733689	0.250288197716127
395	0.32901340193693	0.25490796604249
405	0.331292226430329	0.252572767291313
415	0.333161848079814	0.251573520944224
425	0.333927120410629	0.254502032982404
435	0.335164528831592	0.255438361146743
445	0.336539181201013	0.255658989953284
455	0.337513651805893	0.257180530718095
465	0.337067023529914	0.263822390520728
475	0.339464162387819	0.259670687554054
485	0.341936322759838	0.255142637635096
495	0.340907483978635	0.263371378875138
505	0.341918963500465	0.263916749049774
515	0.342500741248853	0.265907074595099
525	0.342797958195296	0.268811129495733
535	0.345409798057849	0.263062991875529
545	0.345273903437945	0.26728771428535
555	0.343473077806167	0.27756374159873
565	0.343557064224341	0.280771563905252
575	0.345107444122077	0.278416506130308
585	0.343285327955853	0.288517183573139
595	0.347769217053103	0.275079799903009
605	0.348267308571826	0.276335047419404
615	0.348102573655182	0.279930553358786
625	0.349357805501198	0.278227502009762
635	0.349397149941537	0.280897183647771
645	0.346231951310731	0.295366935979757
655	0.348439463786814	0.289826870347787
665	0.347664875245813	0.295299955318335
675	0.351362687905972	0.284170237543609
685	0.34530545386563	0.30917453666218
695	0.350736731448284	0.291276094201324
705	0.355453941200343	0.276420986194066
715	0.344645184163684	0.31874358992925
725	0.353182367643029	0.289045021540008
735	0.34884773637344	0.307211054166636
745	0.352437698197853	0.295968743071051
755	0.369991100752321	0.236409450228732
765	0.353681298097882	0.295389379977232
775	0.352052791394563	0.303305525059653
785	0.37034112099764	0.240729396992421
795	0.359865546130673	0.278638234402158
805	0.353972192309263	0.301704128388056
815	0.368865790547776	0.250810680076707
825	0.38795005674811	0.190825826125166
835	0.368877814434916	0.253983127861712
845	0.338306803499878	0.368989731182955
855	0.386633255471463	0.199320853622924
865	0.382167212280144	0.214764918963587
875	0.349463608971404	0.329972309412955
885	0.308642866602677	0.507562803135939
895	0.3133153445947	0.486708009222822
905	0.369806153921358	0.260949956909408
915	0.338160109649955	0.380395537663154
925	0.389312884173311	0.200247236957649
935	0.336754394242679	0.388960010807999
945	0.295578008510114	0.583998178858452
955	0.0313190061991367	13.9634991670891
965	0.040840002399258	10.4857817393737
975	0.705334275394976	-0.334347409208816
985	-nan	-nan
995	0.787898702069775	-0.403048269902201
1005	-nan	-nan
1015	-nan	-nan
1025	-nan	-nan
1035	-nan	-nan
1045	-nan	-nan
1055	-nan	-nan
1065	-nan	-nan
1075	-nan	-nan
1085	-nan	-nan
1095	-nan	-nan
1105	-nan	-nan
1115	-nan	-nan
1125	-nan	-nan
1135	-nan	-nan
1145	-nan	-nan
1155	-nan	-nan
1165	-nan	-nan
1175	-nan	-nan
1185	-nan	-nan
1195	-nan	-nan
1205	-nan	-nan
1215	-nan	-nan
1225	-nan	-nan
1235	-nan	-nan
1245	-nan	-nan
1255	-nan	-nan
1265	-nan	-nan
1275	-nan	-nan
1285	-nan	-nan
1295	-nan	-nan
1305	-nan	-nan
1315	-nan	-nan
1325	-nan	-nan
1335	-nan	-nan
1345	-nan	-nan
1355	-nan	-nan
1365	-nan	-nan
1375	-nan	-nan
1385	-nan	-nan
1395	-nan	-nan
1405	-nan	-nan
1415	-nan	-nan
1425	-nan	-nan
1435	-nan	-nan
1445	-nan	-nan
1455	-nan	-nan
1465	-nan	-nan
1475	-nan	-nan
1485	-nan	-nan
1495	-nan	-nan
1505	-nan	-nan
1515	-nan	-nan
1525	-nan	-nan
1535	-nan	-nan
1545	-nan	-nan
1555	-nan	-nan
1565	-nan	-nan
1575	-nan	-nan
1585	-nan	-nan
1595	-nan	-nan
1605	-nan	-nan
1615	-nan	-nan
1625	-nan	-nan
1635	-nan	-nan
1645	-nan	-nan
1655	-nan	-nan
1665	-nan	-nan
1675	-nan	-nan
1685	-nan	-nan
1695	-nan	-nan
1705	-nan	-nan
1715	-nan	-nan
1725	-nan	-nan
1735	-nan	-nan
1745	-nan	-nan
1755	-nan	-nan
1765	-nan	-nan
1775	-nan	-nan
1785	-nan	-nan
1795	-nan	-nan
1805	-nan	-nan
1815	-nan	-nan
1825	-nan	-nan
1835	-nan	-nan
1845	-nan	-nan
1855	-nan	-nan
1865	-nan	-nan
1875	-nan	-nan
1885	-nan	-nan
1895	-nan	-nan
1905	-nan	-nan
1915	-nan	-nan
1925	-nan	-nan
1935	-nan	-nan
1945	-nan	-nan
1955	-nan	-nan
1965	-nan	-nan
1975	-nan	-nan
1985	-nan	-nan
1995	-nan	-nan
2005	-nan	-nan
2015	-nan	-nan
2025	-nan	-nan
2035	-nan	-nan
2045	-nan	-nan
2055	-nan	-nan
2065	-nan	-nan
2075	-nan	-nan
2085	-nan	-nan
2095	-nan	-nan
2105	-nan	-nan
2115	-nan	-nan
2125	-nan	-nan
2135	-nan	-nan
2145	-nan	-nan
2155	-nan	-nan
2165	-nan	-nan
2175	-nan	-nan
2185	-nan	-nan
2195	-nan	-nan
2205	-nan	-nan
2215	-nan	-nan
2225	-nan	-nan
2235	-nan	-nan
2245	-nan	-nan
2255	-nan	-nan
2265	-nan	-nan
2275	-nan	-nan
2285	-nan	-nan
2295	-nan	-nan
2305	-nan	-nan
2315	-nan	-nan
2325	-nan	-nan
2335	-nan	-nan
2345	-nan	-nan
2355	-nan	-nan
2365	-nan	-nan
2375	-nan	-nan
2385	-nan	-nan
2395	-nan	-nan
2405	-nan	-nan
2415	-nan	-nan
2425	-nan	-nan
2435	-nan	-nan
2445	-nan	-nan
2455	-nan	-nan
2465	-nan	-nan
2475	-nan	-nan
2485	-nan	-nan
2495	-nan	-nan
2505	-nan	-nan
2515	-nan	-nan
2525	-nan	-nan
2535	-nan	-nan
2545	-nan	-nan
2555	-nan	-nan
2565	-nan	-nan
2575	-nan	-nan
2585	-nan	-nan
2595	-nan	-nan
2605	-nan	-nan
2615	-nan	-nan
2625	-nan	-nan
2635	-nan	-nan
2645	-nan	-nan
2655	-nan	-nan
2665	-nan	-nan
2675	-nan	-nan
2685	-nan	-nan
2695	-nan	-nan
2705	-nan	-nan
2715	-nan	-nan
2725	-nan	-nan
2735	-nan	-nan
2745	-nan	-nan
2755	-nan	-nan
2765	-nan	-nan
2775	-nan	-nan
2785	-nan	-nan
2795	-nan	-nan
2805	-nan	-nan
2815	-nan	-nan
2825	-nan	-nan
2835	-nan	-nan
2845	-nan	-nan
2855	-nan	-nan
2865	-nan	-nan
2875	-nan	-nan
2885	-nan	-nan
2895	-nan	-nan
2905	-nan	-nan
2915	-nan	-nan
2925	-nan	-nan
2935	-nan	-nan
2945	-nan	-nan
2955	-nan	-nan
2965	-nan	-nan
2975	-nan	-nan
2985	-nan	-nan
2995	-nan	-nan
3005	-nan	-nan
3015	-nan	-nan
3025	-nan	-nan
